Euler_Number,CoverageScaleScore,sld_rank,candidate_contour_count,candidate_edge_density,template_alignment_quality,template_component_count,template_edge_density,hole_count_difference,coverage_r0,normalized_score_c,aspect_ratio_difference,sld_name,template_total_contour_perimeter,Stroke_Count,shape_similarity,Vertical_Stroke_Ratio,x,CombinedScore,density_difference,Graph_Density_Difference,Contour_Hierarchy_Depth,Connected_Component_Count,rotation,candidate_aspect_ratio,Component_Area_Variance,candidate_euler,candidate_id,template_contour_count,template_area,localized_chamfer_residual,Average_Branch_Length,template_id,component_difference,Degree_Distribution_Difference,coverage_r2,Endpoint_Matching_Ratio,scale,candidate_total_contour_area,topology_difference,template_bbox_area,Junction_Similarity,edge_count,Branch_Point_Count,euler_difference,fp_class,candidate_component_count,Horizontal_Stroke_Ratio,Endpoint_Count,Largest_Component_Ratio,Hole_Count,Graph_Edit_Distance_Approx,contour_difference,Maximum_Branch_Length,bbox_area_ratio,contour_area_ratio,y,template_width,group,Node_Count_Difference,normalized_score_a,coverage_r1,template_euler,candidate_foreground_ratio,VerificationScore,coverage_r3,candidate_bbox_area,template_foreground_ratio,template_aspect_ratio,normalized_score_b,CoverageAreaScore,chamfer_score,candidate_total_contour_perimeter,occupancy_difference,template_height,largest_component_ratio,Endpoint_Similarity,Branch_Length_Variance,Stroke_Density,template_total_contour_area,Edge_Count_Difference,edge_overlap_ratio,contour_perimeter_ratio,Loop_Count,Junction_Matching_Ratio
-1.0,0.2632258064516129,17,7,0.1055640243902439,0.2870967741935484,7,0.11814024390243902,4,0.2870967741935484,0.03159117305458769,0.024390243902439046,SLD1,521.5218585729599,14.0,0.01139640384258081,0.0,994,691.0860233973999,0.01257621951219512,0.18310391363022943,1.0,3.0,180,1.5609756097560976,4856.222222222222,-1,,7,2624,3.0150187,7.75,T_0.400_180,4,9.717948717948719,0.7838709677419354,1.0,0.4,553.5,12,2583,0.0044444444444444444,310,31.0,8,,3,0.7857142857142857,8.0,0.6787003610108303,4.0,237.0,0,15.5,1.0158730158730158,9.0,117,64,A_TrueMR,13.0,0.2632258064516129,0.6580645161290323,7,0.1055640243902439,0.6358454472793575,0.8032258064516129,2624,0.1200154858691444,1.5365853658536586,1726.7612903225806,1726.7612903225806,3.015018939971924,573.0020878314972,0.014451461478900501,41,1.0,0.07142857142857142,0.0,4.666666666666667,61.5,224.0,0.2870967741935484,1.0987115466251072,3.0,1.0
6.0,0.15369545454545455,904,6,0.06453900709219858,0.24545454545454545,1,0.15602836879432624,3,0.24545454545454545,0.024502173913043476,1.8512820512820511,SLD1,316.6518015861511,3.0,0.07764326441546332,0.0,662,300.1766181145404,0.09148936170212767,0.08793820558526438,0.0,6.0,180,3.3846153846153846,545.4722222222223,6,,4,1410,3.605532,15.8,T_0.289_180,5,7.764705882352942,0.5772727272727273,0.29411764705882354,0.289,7.5,11,1380,0.0055248618784530384,220,4.0,8,,6,0.3333333333333333,6.0,0.7362637362637363,0.0,204.0,2,31.6,0.4144927536231884,0.012355848434925865,44,47,A_TrueMR,24.0,0.15369545454545455,0.5318181818181819,-2,0.1590909090909091,0.3852726151431054,0.6045454545454545,572,0.15942028985507245,1.5333333333333334,749.8636363636364,749.8636363636364,3.605532169342041,171.9827550649643,0.0003293807641633617,30,1.0,0.04,0.0,0.5,607.0,180.0,0.24545454545454545,0.5431289328008865,6.0,0.1
5.0,0.34709677419354845,2,9,0.1055640243902439,0.5032258064516129,7,0.11814024390243902,2,0.5032258064516129,0.04165698799845142,0.024390243902439046,SLD1,521.5218585729599,10.0,0.0038033522427045607,0.2,878,911.2263459780452,0.01257621951219512,0.1142780026990553,1.0,7.0,180,1.5609756097560976,2362.530612244898,5,,7,2624,0.76572645,9.285714285714286,T_0.400_180,0,7.102564102564103,0.9258064516129032,1.0,0.4,54.5,4,2583,0.005747126436781609,310,27.0,2,,7,0.6,12.0,0.4332129963898917,2.0,186.0,2,18.571428571428573,1.0158730158730158,0.8861788617886179,119,64,A_TrueMR,13.0,0.34709677419354845,0.867741935483871,7,0.1055640243902439,0.7406841569567768,0.9516129032258065,2624,0.1200154858691444,1.5365853658536586,2276.9548387096775,2276.9548387096775,0.7657264471054077,569.7472536563873,0.014451461478900501,41,1.0,0.07142857142857142,0.0,1.4285714285714286,61.5,173.0,0.5032258064516129,1.0924705154552612,7.0,1.0
6.0,0.3096,9,10,0.12456140350877193,0.3903225806451613,3,0.13596491228070176,2,0.3903225806451613,0.04280820695807315,0.010734463276836137,SLD1,492.45079135894775,7.0,0.0033153701652408885,0.8571428571428571,754,759.3733113867227,0.011403508771929832,0.05615763546798028,1.0,8.0,270,0.6333333333333333,1188.75,6,,3,2280,0.87205803,10.038461538461538,T_0.372_270,5,6.372413793103448,0.9193548387096774,1.0,0.372,47.5,5,2242,0.005025125628140704,310,25.0,3,,8,0.14285714285714285,20.0,0.4014084507042254,2.0,214.0,7,20.076923076923077,1.0169491525423728,0.6012658227848101,202,38,A_TrueMR,16.0,0.3096,0.832258064516129,3,0.12456140350877193,0.5899275800216781,0.9548387096774194,2280,0.13826940231935772,0.6440677966101694,1897.5483870967741,1897.5483870967741,0.872058093547821,571.2619735002518,0.013707998810585792,60,1.0,0.058823529411764705,0.0,0.875,79.0,198.0,0.3903225806451613,1.1600386952853092,8.0,1.0
5.0,0.1699846153846154,972,5,0.09788359788359788,0.29743589743589743,2,0.17195767195767195,5,0.29743589743589743,0.02994308943089431,0.03703703703703698,SLD1,280.2670257091522,4.0,0.03008441046426108,0.25,632,295.78235141010754,0.07407407407407407,0.6344827586206896,0.0,5.0,180,1.5555555555555556,382.96,5,,7,1134,1.6849852,21.8,T_0.261_180,3,3.5999999999999996,0.7435897435897436,0.26666666666666666,0.261,2.0,13,1107,0.007575757575757576,195,4.0,8,,5,0.75,4.0,0.44144144144144143,0.0,153.0,2,43.6,1.024390243902439,0.004052684903748734,109,42,A_TrueMR,22.0,0.1699846153846154,0.6512820512820513,-3,0.09788359788359788,0.6013549142817436,0.8256410256410256,1134,0.17615176151761516,1.5185185185185186,738.5538461538462,738.5538461538462,1.6849851608276367,212.97056245803833,0.07826816363401728,27,1.0,0.043478260869565216,0.0,0.8,493.5,131.0,0.29743589743589743,0.7598844777374882,5.0,0.1761006289308176
2.0,0.18116883116883117,419,6,0.07105263157894737,0.4155844155844156,7,0.13508771929824562,2,0.4155844155844156,0.02488849241748439,0.19406779661016943,SLD2,473.33809328079224,3.0,0.08588471002420422,0.6666666666666666,886,444.53119172353075,0.06403508771929825,0.7282608695652174,1.0,4.0,90,0.45,580.25,2,,7,2280,4.9383116,15.5,T_0.372_090,3,1.75,0.512987012987013,0.375,0.372,100.5,7,2242,0.025,308,9.0,5,,4,0.3333333333333333,0.0,0.37037037037037035,2.0,54.0,1,31.0,0.7225691347011597,1.2884615384615385,1,38,A_TrueMR,15.0,0.18116883116883117,0.487012987012987,7,0.1,0.6255792794775847,0.5487012987012987,1620,0.13737734165923282,0.6440677966101694,1110.3896103896104,1110.3896103896104,4.938311576843262,316.5269113779068,0.037377341659232816,60,1.0,0.0625,0.0,0.75,78.0,39.0,0.4155844155844156,0.6687121021340187,4.0,0.48
3.0,0.18320306513409962,854,3,0.08675324675324675,0.42911877394636017,7,0.13558441558441559,0,0.42911877394636017,0.0252994708994709,0.02857142857142847,SLD2,430.50966584682465,6.0,0.0631190826131654,0.6666666666666666,858,410.4624203811515,0.048831168831168836,0.7292307692307692,0.0,3.0,180,1.5714285714285714,3496.2222222222226,3,,7,1925,4.1741424,23.571428571428573,T_0.344_180,4,0.23076923076923084,0.5708812260536399,0.3076923076923077,0.344,3.0,4,1890,0.01639344262295082,261,6.0,4,,3,0.3333333333333333,2.0,0.8323353293413174,0.0,78.0,4,47.142857142857146,1.0185185185185186,0.057692307692307696,153,55,A_TrueMR,18.0,0.18320306513409962,0.5325670498084292,7,0.08675324675324675,0.6429867144349902,0.5977011494252874,1925,0.1380952380952381,1.542857142857143,1025.1915708812262,1025.1915708812262,4.174142360687256,344.3675310611725,0.051341991341991355,35,1.0,0.05263157894736842,0.0,2.0,52.0,60.0,0.42911877394636017,0.7999066185512742,3.0,0.3181818181818182
2.0,0.16645161290322583,445,2,0.04916158536585366,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,11.263414634146342,SLD2,521.5218585729599,2.0,0.09317543309883003,0.0,467,436.9752978063767,0.06897865853658536,0.2123076923076923,0.0,2.0,180,12.8,0.25,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.038461538461538464,0.4,0.5,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,1.0,0.5038759689922481,0.0,94.0,5,256.0,0.12388695315524584,0.008130081300813009,151,64,A_TrueMR,25.0,0.16645161290322583,0.4161290322580645,7,0.403125,0.34377591385360856,0.45806451612903226,320,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,253.41421353816986,0.2831095141308556,41,1.0,0.038461538461538464,0.0,1.0,61.5,69.0,0.38064516129032255,0.48591292842755834,2.0,0.0
4.0,0.1992857142857143,240,4,0.06798245614035088,0.4253246753246753,7,0.13508771929824562,0,0.4253246753246753,0.027377341659232828,0.010734463276836137,SLD2,473.33809328079224,4.0,0.06254323778260415,0.75,886,488.9783188595526,0.06710526315789474,0.7282608695652174,0.0,4.0,90,0.6333333333333333,542.1875,4,,7,2280,3.7660728,30.8,T_0.372_090,3,0.25,0.5681818181818182,0.2916666666666667,0.372,2.0,3,2242,0.01818181818181818,308,4.0,3,,4,0.25,3.0,0.4,0.0,71.0,3,61.6,1.0169491525423728,0.02564102564102564,339,38,A_TrueMR,17.0,0.1992857142857143,0.5357142857142857,7,0.06798245614035088,0.6781504802066801,0.6006493506493507,2280,0.13737734165923282,0.6440677966101694,1221.4285714285713,1221.4285714285713,3.7660727500915527,302.1421353816986,0.06939488551888194,60,1.0,0.05555555555555555,0.0,1.0,78.0,54.0,0.4253246753246753,0.6383220359204488,4.0,0.28
2.0,0.19084931506849315,748,2,0.08935064935064935,0.3938356164383562,4,0.15168831168831168,1,0.3938356164383562,0.028949610389610386,0.0,SLD2,447.9238796234131,7.0,0.057000198847355715,0.7142857142857143,909,427.6137101939157,0.06233766233766233,0.7037037037037037,0.0,2.0,0,1.5714285714285714,2401.0,2,,5,1925,4.028438,15.363636363636363,T_0.344_000,2,1.2962962962962967,0.5856164383561644,0.37037037037037035,0.344,5.5,2,1925,0.016666666666666666,292,10.0,1,,2,0.2857142857142857,0.0,0.7848837209302325,0.0,76.0,3,30.727272727272727,1.0,0.06666666666666667,141,55,A_TrueMR,17.0,0.19084931506849315,0.5547945205479452,3,0.08935064935064935,0.7032156199964419,0.6095890410958904,1925,0.15168831168831168,1.5714285714285714,1067.9794520547946,1067.9794520547946,4.028437614440918,353.4385986328125,0.06233766233766233,35,1.0,0.05555555555555555,0.0,3.5,82.5,59.0,0.3938356164383562,0.7890595137056814,2.0,0.4326923076923077
6.0,0.20277894736842103,376,14,0.13454545454545455,0.43859649122807015,5,0.14805194805194805,3,0.43859649122807015,0.030021818181818177,0.054545454545454564,SLD2,445.37972354888916,10.0,0.019903199351457013,0.7,900,454.24741083390296,0.013506493506493494,0.0728110599078341,1.0,10.0,270,0.5818181818181818,481.89,6,,6,1925,2.2363608,14.058823529411764,T_0.344_270,5,0.612903225806452,0.6631578947368421,0.8611111111111112,0.344,78.0,5,1925,0.05263157894736842,285,16.0,2,,10,0.2,15.0,0.23552123552123552,4.0,23.0,8,28.11764705882353,0.9142857142857143,0.9811320754716981,299,35,A_TrueMR,5.0,0.20277894736842103,0.5894736842105263,4,0.1471590909090909,0.58778998632946,0.7333333333333333,1760,0.14805194805194805,0.6363636363636364,1134.7368421052631,1134.7368421052631,2.236360788345337,509.96550989151,0.0008928571428571397,55,1.0,0.16666666666666666,0.0,1.0,79.5,18.0,0.43859649122807015,1.1450128574062293,10.0,0.9090909090909091
2.0,0.20532467532467533,182,2,0.0824561403508772,0.4318181818181818,7,0.13508771929824562,0,0.4318181818181818,0.028206958073148974,0.010734463276836137,SLD2,473.33809328079224,6.0,0.05654433433540679,0.3333333333333333,886,503.7401561801268,0.05263157894736842,0.7282608695652174,0.0,2.0,90,0.6333333333333333,196.0,2,,7,2280,4.252396,22.5,T_0.372_090,5,0.25,0.5746753246753247,0.2916666666666667,0.372,6.5,5,2242,0.01818181818181818,308,7.0,5,,2,0.6666666666666666,0.0,0.574468085106383,0.0,71.0,5,45.0,1.0169491525423728,0.08333333333333333,107,38,A_TrueMR,17.0,0.20532467532467533,0.551948051948052,7,0.0824561403508772,0.6058880058389425,0.6006493506493507,2280,0.13737734165923282,0.6440677966101694,1258.4415584415585,1258.4415584415585,4.252396106719971,377.63960909843445,0.05492120130835562,60,1.0,0.05555555555555555,0.0,3.0,78.0,54.0,0.4318181818181818,0.7978221369865792,2.0,0.28
5.0,0.19625,145,17,0.140625,0.19375,5,0.12195121951219512,4,0.19375,0.024312814556716997,0.3070436507936508,SLD2,533.7228692770004,22.0,0.029231785911147556,1.0,896,515.2032064789884,0.01867378048780488,0.20293370293370294,1.0,11.0,90,0.34375,818.7933884297522,5,,7,2624,2.6746125,12.148148148148149,T_0.400_090,6,10.126126126126128,0.596875,1.0,0.4,190.5,6,2583,0.0044444444444444444,320,26.0,2,,11,0.0,11.0,0.2032520325203252,6.0,234.0,10,24.296296296296298,0.5451025938830817,0.3557422969187675,215,41,A_TrueMR,10.0,0.19625,0.490625,3,0.26207386363636365,0.4053441316474853,0.696875,1408,0.12388695315524584,0.6507936507936508,1287.3999999999999,1287.3999999999999,2.674612522125244,728.5756816864014,0.1381869104811178,64,1.0,0.09090909090909091,0.0,2.0,535.5,224.0,0.19375,1.3650823744415437,11.0,1.0
3.0,0.19253674121405748,296,5,0.07456140350877193,0.38977635782747605,2,0.13728070175438598,1,0.38977635782747605,0.026879571810883136,0.32236842105263164,SLD2,492.45079159736633,4.0,0.0775947368361464,0.5,18,472.4093804243273,0.06271929824561405,0.7234848484848485,1.0,4.0,180,1.875,1518.75,3,,2,2280,4.4720163,17.22222222222222,T_0.372_180,2,1.8484848484848477,0.5591054313099042,0.24242424242424243,0.372,21.0,2,2242,0.008403361344537815,313,8.0,1,,4,0.5,0.0,0.6058823529411764,1.0,143.0,3,34.44444444444444,0.856378233719893,0.25301204819277107,425,60,A_TrueMR,25.0,0.19253674121405748,0.5175718849840255,2,0.08854166666666667,0.639702198160018,0.610223642172524,1920,0.13960749330954506,1.5526315789473684,1180.063897763578,1180.063897763578,4.472016334533691,327.8822498321533,0.051065826642878384,38,1.0,0.038461538461538464,0.0,1.0,83.0,118.0,0.38977635782747605,0.66581728657314,4.0,0.1917808219178082
4.0,0.1690909090909091,829,6,0.06271929824561404,0.3961038961038961,7,0.13508771929824562,1,0.3961038961038961,0.023229259589652097,0.19406779661016943,SLD2,473.33809328079224,2.0,0.07691001168385048,1.0,886,414.93288821222717,0.07236842105263158,0.7282608695652174,1.0,5.0,90,0.45,673.84,4,,7,2280,4.6363335,70.0,T_0.372_090,2,2.25,0.487012987012987,0.20833333333333334,0.372,13.5,4,2242,0.015151515151515152,308,1.0,3,,5,0.0,4.0,0.4195804195804196,1.0,84.0,1,140.0,0.7225691347011597,0.17307692307692307,445,38,A_TrueMR,19.0,0.1690909090909091,0.45454545454545453,7,0.0882716049382716,0.6457227779544165,0.5292207792207793,1620,0.13737734165923282,0.6440677966101694,1036.3636363636363,1036.3636363636363,4.636333465576172,280.3847759962082,0.04910573672096122,60,1.0,0.05,0.0,0.4,78.0,65.0,0.3961038961038961,0.5923562459400011,5.0,0.13333333333333333
2.0,0.16774193548387098,430,2,0.04878048780487805,0.3387096774193548,7,0.11814024390243902,0,0.3387096774193548,0.02013162988772745,14.463414634146341,SLD2,521.5218585729599,2.0,0.09255797373472963,0.0,958,440.3418851391856,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.3616905,128.0,T_0.400_180,5,5.3076923076923075,0.44193548387096776,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,151,64,A_TrueMR,26.0,0.16774193548387098,0.41935483870967744,7,0.5,0.31174404918012316,0.46774193548387094,256,0.1200154858691444,1.5365853658536586,1100.3870967741937,1100.3870967741937,6.361690521240234,276.85281229019165,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.3387096774193548,0.5308556252037909,2.0,0.0
2.0,0.16645161290322583,478,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,498,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,508,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,528,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,541,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,561,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,574,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,594,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.21935483870967742,48,2,0.07698170731707317,0.44574780058651026,6,0.12995426829268292,2,0.44574780058651026,0.028506097560975607,0.0,SLD2,575.6223644018173,6.0,0.0347768559983298,0.6666666666666666,856,575.9666179636649,0.05297256097560975,0.716931216931217,0.0,2.0,0,1.5609756097560976,2304.0,2,,8,2624,4.287349,13.266666666666667,T_0.400_000,4,5.357142857142857,0.5806451612903226,0.5,0.4,6.5,4,2624,0.058823529411764705,341,14.0,2,,2,0.3333333333333333,0.0,0.7376237623762376,0.0,30.0,6,26.533333333333335,1.0,0.011711711711711712,137,64,A_TrueMR,14.0,0.21935483870967742,0.5483870967741935,4,0.07698170731707317,0.6325353157857092,0.6070381231671554,2624,0.12995426829268292,1.5609756097560976,1438.9677419354837,1438.9677419354837,4.287349224090576,416.40916109085083,0.05297256097560975,41,1.0,0.06666666666666667,0.0,3.0,555.0,16.0,0.44574780058651026,0.7234068494256304,2.0,0.8504672897196262
2.0,0.16645161290322583,604,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,624,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,634,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,654,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,664,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,684,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,694,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,714,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,708,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,728,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0
2.0,0.16645161290322583,448,2,0.04878048780487805,0.33548387096774196,7,0.11814024390243902,0,0.33548387096774196,0.019976771196283393,14.463414634146341,SLD2,521.5218585729599,2.0,0.09255796637899455,0.0,801,436.95549804241136,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.3578596,128.0,T_0.400_180,5,5.3076923076923075,0.43870967741935485,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,151,64,A_TrueMR,26.0,0.16645161290322583,0.4161290322580645,7,0.5,0.3107763072446393,0.46774193548387094,256,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.3578596115112305,276.85281229019165,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.33548387096774196,0.5308556252037909,2.0,0.0
2.0,0.15625,860,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,482,41,A_TrueMR,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0
